tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,,,,
5.67811918711505E+017,neutral,1,,,US Airways,,Brandy_Fisher,,0,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",,2015-02-17 14:24:45 -0800,Miss California United States,Eastern Time (US & Canada),,,,,
5.67811573265261E+017,negative,0.6775,Flight Booking Problems,0.3535,US Airways,,Brandy_Fisher,,0,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.,,2015-02-17 14:23:23 -0800,Miss California United States,Eastern Time (US & Canada),,,,,
5.67810259675537E+017,positive,1,,,US Airways,,DCSas,,0,@USAirways Flight # 604. Thanks.,,2015-02-17 14:18:09 -0800,"ÜT: 38.907675,-76.944183",Eastern Time (US & Canada),,,,,
5.67809403668431E+017,negative,1,Late Flight,1,US Airways,,earlp,,0,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways,,2015-02-17 14:14:45 -0800,,Quito,,,,,
5.678088934649E+017,negative,0.6458,Bad Flight,0.6458,US Airways,,Sanabia28,,0,@USAirways if ur going 2 charge $20 for wi-fi make sure it works. #Brutal #DialUp b a 100 by the time things load. #TheEnd #GoodDay,,2015-02-17 14:12:44 -0800,"Jupiter, FL",,,,,,
5.67808843373105E+017,negative,1,Customer Service Issue,1,US Airways,,staciesater,,0,@USAirways is anyone working today?? Anyone want to pick up a phone?,"[25.8801693, -80.14141202]",2015-02-17 14:12:32 -0800,"Nashville, TN",Central Time (US & Canada),,,,,
5.67808567580041E+017,negative,1,Customer Service Issue,1,US Airways,,mttdprkr,,0,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,,2015-02-17 14:11:26 -0800,"Vancouver, WA",Pacific Time (US & Canada),,,,,
5.67807786748285E+017,negative,1,Cancelled Flight,1,US Airways,,NickApex,,0,"@USAirways stranded @Ernie_Vigil Phoenix w/ broken foot.  Both my flights f'd, Sunday for ""sickcrew"".  Cancelled Flighted my mechanics flight today.",,2015-02-17 14:08:20 -0800,,,,,,,
5.67805465854489E+017,positive,1,,,US Airways,,Logunov_Daniil,,0,"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",,2015-02-17 13:59:07 -0800,"Russia, Россия",Abu Dhabi,,,,,
5.67805039583199E+017,negative,1,Customer Service Issue,0.6776,US Airways,,michael_lepp,,1,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst,,2015-02-17 13:57:25 -0800,"Charlotte, North Carolina",Quito,,,,,
5.67804923782627E+017,negative,1,Cancelled Flight,1,US Airways,,Ltos5363,,0,"@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @BostonBBB #notmyfault",,2015-02-17 13:56:57 -0800,"South Shore, MA",Eastern Time (US & Canada),,,,,
5.67804700951855E+017,positive,1,,,US Airways,,WBGreen,,0,@USAirways Thank you. And thanks for being so accommodating.,,2015-02-17 13:56:04 -0800,"Portland, ME",Quito,,,,,
5.67803627714138E+017,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏,,2015-02-17 13:51:48 -0800,"Russia, Россия",Abu Dhabi,,,,,
5.67803477762798E+017,negative,1,Late Flight,1,US Airways,,PatrickCronin10,,0,@USAirways Feeling helpless at Tanpa airport. How can I talk to someone. Flight delayed 4 times. Need help. Missed connections will be prob,,2015-02-17 13:51:13 -0800,"Nashua, NH",Eastern Time (US & Canada),,,,,
5.67803306928775E+017,negative,1,Customer Service Issue,0.6686,US Airways,,Ltos5363,,0,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee,,2015-02-17 13:50:32 -0800,"South Shore, MA",Eastern Time (US & Canada),,,,,
5.67803049130095E+017,negative,1,Can't Tell,1,US Airways,,MeghanTeeth,,0,@USAirways no wonder you are the lowest rated airline in america. #shameful #USAirways,,2015-02-17 13:49:30 -0800,,Central Time (US & Canada),,,,,
5.67802808876159E+017,negative,1,Customer Service Issue,1,US Airways,,MeghanTeeth,,0,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,,2015-02-17 13:48:33 -0800,,Central Time (US & Canada),,,,,
5.67802781877408E+017,positive,1,,,US Airways,,bradlerner,,0,@USAirways thanks!,,2015-02-17 13:48:27 -0800,Virginia Beach,,,,,,
5.67802602738708E+017,negative,1,Customer Service Issue,1,US Airways,,MeghanTeeth,,0,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed.",,2015-02-17 13:47:44 -0800,,Central Time (US & Canada),,,,,
5.67802570912305E+017,negative,1,Cancelled Flight,1,US Airways,,Ltos5363,,0,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice,,2015-02-17 13:47:36 -0800,"South Shore, MA",Eastern Time (US & Canada),,,,,
5.67802378041451E+017,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,,2015-02-17 13:46:50 -0800,"Russia, Россия",Abu Dhabi,,,,,
5.6780225521546E+017,negative,1,Customer Service Issue,0.6498,US Airways,,Ltos5363,,0,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice",,2015-02-17 13:46:21 -0800,"South Shore, MA",Eastern Time (US & Canada),,,,,
5.67802008292565E+017,negative,1,Late Flight,1,US Airways,,GGoodie56,,0,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,,2015-02-17 13:45:22 -0800,Wading River,,,,,,
5.67801274293563E+017,negative,1,Cancelled Flight,0.6309,US Airways,,rkasold,,0,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.,,2015-02-17 13:42:27 -0800,,Eastern Time (US & Canada),,,,,
5.67800771774001E+017,neutral,1,,,US Airways,,_bpr_,,0,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,,2015-02-17 13:40:27 -0800,"Boca Raton, FL",Eastern Time (US & Canada),,,,,
5.67800315093979E+017,negative,1,Customer Service Issue,1,US Airways,,GainesJohnson,,0,"@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold, but that's not an option.",,2015-02-17 13:38:38 -0800,"Charlottesville, Virginia",Central Time (US & Canada),,,,,
5.67800210064421E+017,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK,)🙏🙏🙏✌️😉),,2015-02-17 13:38:13 -0800,"Russia, Россия",Abu Dhabi,,,,
5.6779996827956E+017,negative,1,Customer Service Issue,1,US Airways,,FranklySpeakn,,0,"@USAirways I've been on hold for over 2 hours. Need to re-book a flight, please help.",,2015-02-17 13:37:16 -0800,NJ,Eastern Time (US & Canada),,,,,
5.67799412538495E+017,negative,1,Bad Flight,0.3631,US Airways,,benjaminspear,,0,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",,2015-02-17 13:35:03 -0800,"Boston, MA",Quito,,,,,
5.67797906977083E+017,negative,1,Customer Service Issue,1,US Airways,,DropMeAnywhere,,0,@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.,"[0.0, 0.0]",2015-02-17 13:29:04 -0800,"Here, There and Everywhere",Arizona,,,,,
5.67796792847499E+017,negative,0.6644,Customer Service Issue,0.6644,US Airways,,DaintyKenyan,,0,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?,,2015-02-17 13:24:39 -0800,"Research Triangle Park, N.C.",Quito,,,,,
5.67794202730578E+017,negative,1,Cancelled Flight,1,US Airways,,rkasold,,0,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,,2015-02-17 13:14:21 -0800,,Eastern Time (US & Canada),,,,,
5.67793186698191E+017,negative,1,Customer Service Issue,1,US Airways,,bennymarkow,,0,@USAirways was rebooked but sucked big time. Crappy layover. Customer service very sub-par.,,2015-02-17 13:10:19 -0800,,,,,,,
5.67793072060277E+017,positive,0.6913,,0,US Airways,,Brandy_Fisher,,0,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.,,2015-02-17 13:09:52 -0800,Miss California United States,Eastern Time (US & Canada),,,,,
5.67791865823789E+017,negative,1,Cancelled Flight,1,US Airways,,BobbiSue,,0,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,,2015-02-17 13:05:04 -0800,Tampa,Eastern Time (US & Canada),,,,,
5.67791526370365E+017,negative,1,Customer Service Issue,1,US Airways,,mttdprkr,,0,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,,2015-02-17 13:03:43 -0800,"Vancouver, WA",Pacific Time (US & Canada),,,,,
5.67791019086066E+017,negative,1,Late Flight,0.6464,US Airways,,robgpaul,,0,@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers,,2015-02-17 13:01:42 -0800,,Eastern Time (US & Canada),,,,,
5.67790793197629E+017,negative,1,Flight Attendant Complaints,0.6673,US Airways,,laurastarbeth,,1,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...,,2015-02-17 13:00:48 -0800,Boston,Eastern Time (US & Canada),,,,,
5.67790572833104E+017,negative,1,Cancelled Flight,1,US Airways,,Whooeeeee,,0,@USAirways tooooo many Cancelled Flightations! My chain of command hates me now,,2015-02-17 12:59:56 -0800,All Over the Damn Place,Atlantic Time (Canada),,,,,
5.67790175813681E+017,negative,1,Cancelled Flight,1,US Airways,,ashleyapaine,,0,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,,2015-02-17 12:58:21 -0800,,,,,,,
5.67789902633665E+017,negative,0.6449,Cancelled Flight,0.3285,US Airways,,jdpletnick,,1,@USAirways I just think if I am staying w your airline &amp, rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,,2015-02-17 12:57:16 -0800,"Newtown, Pa",Quito,,,,
5.67788578026312E+017,positive,1,,,US Airways,,Lucifer_20,,0,@USAirways that's why u guys are my #1 choice.,,2015-02-17 12:52:00 -0800,,Eastern Time (US & Canada),,,,,
5.67788199175787E+017,positive,0.6637,,0,US Airways,,NaomiSheltonDC,,0,@USAirways thanks. 😒,,2015-02-17 12:50:30 -0800,,Eastern Time (US & Canada),,,,,
5.67787449053872E+017,negative,1,Customer Service Issue,1,US Airways,,michael_lepp,,1,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,"[35.22032317, -80.94508353]",2015-02-17 12:47:31 -0800,"Charlotte, North Carolina",Quito,,,,,
5.67786807224705E+017,negative,1,Cancelled Flight,1,US Airways,,TGRunningLady,,0,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",,2015-02-17 12:44:58 -0800,,,,,,,
5.67786151370629E+017,positive,0.6762,,,US Airways,,zachupton,,0,@USAirways how about a drink voucher for the next flight?? #winkwink,,2015-02-17 12:42:22 -0800,Beavercreek Ohio,,,,,,
5.67784773780013E+017,positive,0.6507,,,US Airways,,Champa24,,0,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!,,2015-02-17 12:36:53 -0800,,,,,,,
5.67783713833234E+017,negative,1,Customer Service Issue,0.6633,US Airways,,jjsimonCNN,,1,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",,2015-02-17 12:32:40 -0800,"Washington, DC, USA",Eastern Time (US & Canada),,,,,
5.67782686077747E+017,negative,0.6677,Bad Flight,0.3602,US Airways,,bradlerner,,0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ,(,,2015-02-17 12:28:35 -0800,Virginia Beach,,,,,
5.67782645975626E+017,negative,1,Flight Booking Problems,1,US Airways,,shoobe01,,0,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now.",,2015-02-17 12:28:26 -0800,"Mission, Kansas",,,,,,
5.67781757274292E+017,negative,1,Cancelled Flight,0.6606,US Airways,,rkasold,,0,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,,2015-02-17 12:24:54 -0800,,Eastern Time (US & Canada),,,,,
5.67781582791279E+017,negative,1,Bad Flight,0.6531,US Airways,,33rdn8th,,0,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",,2015-02-17 12:24:12 -0800,,,,,,,
5.67781477761315E+017,negative,1,longlines,0.6487,US Airways,,shipge,,0,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins.",,2015-02-17 12:23:47 -0800,Chicago,Central Time (US & Canada),,,,,
5.67781227537916E+017,negative,1,Late Flight,1,US Airways,,rkasold,,0,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?,,2015-02-17 12:22:48 -0800,,Eastern Time (US & Canada),,,,,
5.67781176375804E+017,negative,1,Flight Booking Problems,1,US Airways,,mikemayo1428,,0,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks,,2015-02-17 12:22:35 -0800,"Portland, ME",Atlantic Time (Canada),,,,,
5.67780624531223E+017,positive,0.3678,,0,US Airways,,DAngel082,,0,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!",,2015-02-17 12:20:24 -0800,New York,,,,,,
5.67779193342423E+017,negative,1,Customer Service Issue,0.6606,US Airways,,DomaineD1997,,0,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,,2015-02-17 12:14:43 -0800,NC,,,,,,
5.67778512548168E+017,positive,0.6714,,0,US Airways,,mdejock,,0,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp, boots count as 1. Teach your mgr who didn't know,,2015-02-17 12:12:00 -0800,,,,,,
5.67778498723738E+017,negative,0.6667,Lost Luggage,0.6667,US Airways,,benjaminspear,,0,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?,,2015-02-17 12:11:57 -0800,"Boston, MA",Quito,,,,,
5.67778236026077E+017,negative,1,longlines,1,US Airways,,mattgarcia901,,0,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,"[38.8639627, -77.0436015]",2015-02-17 12:10:54 -0800,"Washington, DC",Central Time (US & Canada),,,,,
5.67777743665947E+017,negative,1,Customer Service Issue,0.352,US Airways,,dosydoh,,0,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,,2015-02-17 12:08:57 -0800,,Pacific Time (US & Canada),,,,,
5.67777625344594E+017,negative,1,Customer Service Issue,0.6444,US Airways,,dosydoh,,0,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",,2015-02-17 12:08:29 -0800,,Pacific Time (US & Canada),,,,,
5.67777187265516E+017,neutral,0.6459,,0,US Airways,,DropMeAnywhere,,0,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change","[0.0, 0.0]",2015-02-17 12:06:44 -0800,"Here, There and Everywhere",Arizona,,,,,
5.6777715014595E+017,negative,1,Customer Service Issue,0.664,US Airways,,mattt1312,,0,@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service,,2015-02-17 12:06:36 -0800,,Quito,,,,,
5.67777100112101E+017,positive,1,,,US Airways,,davidniu7,,0,@USAirways right on. Up. Up &amp, away ✈️🌞,,2015-02-17 12:06:24 -0800,"Philadelphia, PA",Quito,,,,
5.67776714303238E+017,negative,1,Customer Service Issue,1,US Airways,,mikemayo1428,,0,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,,2015-02-17 12:04:52 -0800,"Portland, ME",Atlantic Time (Canada),,,,,
5.67776364351074E+017,neutral,0.6906,,0,US Airways,,htmella,,0,@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034,,2015-02-17 12:03:28 -0800,"Washington, DC",Quito,,,,,
5.67776258621465E+017,negative,1,Late Flight,0.676,US Airways,,mattgarcia901,,0,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,"[38.8687568, -77.035652]",2015-02-17 12:03:03 -0800,"Washington, DC",Central Time (US & Canada),,,,,
5.67776148864913E+017,negative,1,Flight Attendant Complaints,1,US Airways,,DomaineD1997,,0,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup,,2015-02-17 12:02:37 -0800,NC,,,,,,
5.67775776582672E+017,negative,1,Cancelled Flight,0.6839,US Airways,,CGrescueswimmer,,0,"@usairways you made us miss our flight, first class now I can't even enter the admirals club.  Not happy  dm me to fix this.",,2015-02-17 12:01:08 -0800,"St. Louis, MO",Central Time (US & Canada),,,,,
5.67774229249421E+017,negative,1,Late Flight,1,US Airways,,amorris1116,,0,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",,2015-02-17 11:54:59 -0800,,,,,,,
5.67771635139502E+017,negative,1,Customer Service Issue,0.6845,US Airways,,_JoeChuck,,1,@USAirways on hold for 2 hours. You know what just keep my money,,2015-02-17 11:44:41 -0800,CT to Queens ,Eastern Time (US & Canada),,,,,
5.67771225104339E+017,negative,1,Flight Booking Problems,0.3603,US Airways,,jdpletnick,,1,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp, I want 2 reschedule same flight but in July,,2015-02-17 11:43:03 -0800,"Newtown, Pa",Quito,,,,
5.67769337256485E+017,negative,1,Late Flight,0.3545,US Airways,,rkasold,,0,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP,,2015-02-17 11:35:33 -0800,,Eastern Time (US & Canada),,,,,
5.67768830265401E+017,negative,1,Flight Attendant Complaints,1,US Airways,,j_husucks,,0,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,,2015-02-17 11:33:32 -0800,,,,,,,
5.67768552644424E+017,negative,1,Flight Attendant Complaints,0.6923,US Airways,,j_husucks,,0,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),,2015-02-17 11:32:26 -0800,,,,,,,
5.67768450471588E+017,negative,1,Customer Service Issue,1,US Airways,,rkasold,,0,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,,2015-02-17 11:32:01 -0800,,Eastern Time (US & Canada),,,,,
5.67768417038762E+017,neutral,1,,,US Airways,,JenniesMagic,,0,@USAirways done,,2015-02-17 11:31:53 -0800,,Eastern Time (US & Canada),,,,,
5.67768224607912E+017,negative,1,Bad Flight,0.3733,US Airways,,j_husucks,,0,@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,,2015-02-17 11:31:08 -0800,,,,,,,
5.67767738886545E+017,negative,1,Customer Service Issue,1,US Airways,,izzyflan,,0,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",,2015-02-17 11:29:12 -0800,,,,,,,
5.67766633637503E+017,negative,1,Customer Service Issue,1,US Airways,,Dazoulai,,0,@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.,,2015-02-17 11:24:48 -0800,,,,,,,
5.67765893355418E+017,neutral,0.6659,,0,US Airways,,zachupton,,0,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,,2015-02-17 11:21:52 -0800,Beavercreek Ohio,,,,,,
5.67764858817774E+017,neutral,0.6745,,0,US Airways,,DaintyKenyan,,0,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,,2015-02-17 11:17:45 -0800,"Research Triangle Park, N.C.",Quito,,,,,
5.67763837055955E+017,positive,0.6858,,0,US Airways,,erickofiejones,,0,@USAirways Thank you so much its been a very stressful day,,2015-02-17 11:13:41 -0800,,Eastern Time (US & Canada),,,,,
5.67763697230438E+017,negative,1,Flight Attendant Complaints,0.6419,US Airways,,liquidfox1,,0,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",,2015-02-17 11:13:08 -0800,This is an AD account. 18+,,,,,,
5.6776306570625E+017,negative,1,Flight Booking Problems,0.708,US Airways,,shoobe01,,0,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.",,2015-02-17 11:10:38 -0800,"Mission, Kansas",,,,,,
5.67762685200228E+017,neutral,0.6845,,0,US Airways,,Eagles_SAB,,0,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",,2015-02-17 11:09:07 -0800,"Philadelphia, PA",Central Time (US & Canada),,,,,
5.67762670045364E+017,negative,1,Lost Luggage,1,US Airways,,MsAmanRm103,,0,@USAirways Waiting for my luggage on flight 1923. Is there a delay?,,2015-02-17 11:09:03 -0800,"Detroit, MI",,,,,,
5.67761568889582E+017,negative,1,Customer Service Issue,1,US Airways,,rkasold,,0,@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx,,2015-02-17 11:04:41 -0800,,Eastern Time (US & Canada),,,,,
5.67761193138672E+017,negative,0.6458,Flight Booking Problems,0.3333,US Airways,,GainesJohnson,,0,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,,2015-02-17 11:03:11 -0800,"Charlottesville, Virginia",Central Time (US & Canada),,,,,
5.67761144190747E+017,positive,1,,,US Airways,,TreyWheelerCEO,,0,@USAirways Absolutely!! The staff was amazing!!,"[36.08576903, -115.14953095]",2015-02-17 11:02:59 -0800,"Lima, OH",Eastern Time (US & Canada),,,,,
5.67760870630244E+017,negative,1,Can't Tell,1,US Airways,,kpbball41,,0,@USAirways you are horrendous.  Pull your shit together,,2015-02-17 11:01:54 -0800,"Boston, MA",Quito,,,,,
5.67760474553348E+017,positive,1,,,US Airways,,htmella,,0,@USAirways Haha - that will indeed be a great day!,,2015-02-17 11:00:20 -0800,"Washington, DC",Quito,,,,,
5.67759874403344E+017,negative,1,Late Flight,0.7078,US Airways,,simuLate Flightthis,,0,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.","[40.6488643, -73.7944749]",2015-02-17 10:57:57 -0800,Queens,Quito,,,,,
5.67759456503882E+017,negative,1,Late Flight,0.6768,US Airways,,HelloKansas,,0,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..,,2015-02-17 10:56:17 -0800,"Nashville, TN",Eastern Time (US & Canada),,,,,
5.67759344360784E+017,negative,1,Flight Attendant Complaints,0.6849,US Airways,,afioto,,0,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,"[35.20346242, -80.92218024]",2015-02-17 10:55:50 -0800,,Central Time (US & Canada),,,,,
5.67759268724888E+017,neutral,0.683,,0,US Airways,,DAngel082,,0,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(,,2015-02-17 10:55:32 -0800,New York,,,,,,
5.67757897841385E+017,positive,0.6291,,0,US Airways,,KristinKlutz,,0,@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?,,2015-02-17 10:50:05 -0800,,,,,,,
5.67757851104641E+017,negative,0.6955,Can't Tell,0.3531,US Airways,,BlessedEpiphany,,0,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done,,2015-02-17 10:49:54 -0800,"Dallas, TX by way of Tampa, FL",America/Chicago,,,,,
5.6775720309309E+017,negative,1,Cancelled Flight,1,US Airways,,BlessedEpiphany,,0,"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",,2015-02-17 10:47:20 -0800,"Dallas, TX by way of Tampa, FL",America/Chicago,,,,,
5.67756326718431E+017,negative,0.69,Flight Attendant Complaints,0.36,US Airways,,Jack_Kairys,,0,@USAirways then why did my whole team be able to put there carry ons under the plane,,2015-02-17 10:43:51 -0800,,,,,,,
5.67755891714175E+017,positive,1,,,US Airways,,themadhacker13,,0,@USAirways customer service at its finest,,2015-02-17 10:42:07 -0800,East Coast,Eastern Time (US & Canada),,,,,
5.67755542362591E+017,negative,1,Customer Service Issue,0.6867,US Airways,,Dazoulai,,0,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,,2015-02-17 10:40:44 -0800,,,,,,,
5.67754593434874E+017,neutral,0.6632,,0,US Airways,,zachupton,,0,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,,2015-02-17 10:36:58 -0800,Beavercreek Ohio,,,,,,
5.67754392682902E+017,negative,0.6535,Late Flight,0.3366,US Airways,,zachupton,,0,@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!,,2015-02-17 10:36:10 -0800,Beavercreek Ohio,,,,,,
5.67754056924672E+017,positive,1,,,US Airways,,lauras_music,,0,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :),,2015-02-17 10:34:50 -0800,Ohio,Eastern Time (US & Canada),,,,,
5.67753872967529E+017,negative,1,Bad Flight,0.3789,US Airways,,ElaineLibrarian,,0,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?,,2015-02-17 10:34:06 -0800,"Albany, NY",Central Time (US & Canada),,,,,
5.67753815634371E+017,negative,1,Customer Service Issue,1,US Airways,,tamajared,,0,@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.,,2015-02-17 10:33:52 -0800,DC / MIA,Quito,,,,,
5.67753071833666E+017,negative,1,Cancelled Flight,1,US Airways,,erickofiejones,,0,@USAirways No I missed the funeral so I had to take a train back to Newark,,2015-02-17 10:30:55 -0800,,Eastern Time (US & Canada),,,,,
5.67752558207586E+017,neutral,1,,,US Airways,,ewenmilligan,,0,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks,,2015-02-17 10:28:52 -0800,"Fife, Dunfermline",London,,,,,
5.67751134476259E+017,negative,1,Can't Tell,1,US Airways,,_JoeChuck,,0,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you,,2015-02-17 10:23:13 -0800,CT to Queens ,Eastern Time (US & Canada),,,,,
